series_code,year,event,event_date,driver,car,class,team,chassis,manufacturer,license,license_rank,country,laps,drive_time_minutes,best_lap,avg_lap,avg_q1,avg_q12,lap_stddev,q1_laps,q2_laps,q3_laps,q4_laps,q1_pct,stint_count
imsa,2024,Indianapolis,2024-09-22 12:30:00,jesse krohn,24,GTP,BMW M Team RLL,BMW M Hybrid V8,BMW,Gold,4,FIN,76,118.79,77.415,93.778,77.83683333333333,78.27858333333333,25.563,12,12,12,11,25.5,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,philipp eng,24,GTP,BMW M Team RLL,BMW M Hybrid V8,BMW,Platinum,5,AUT,143,242.12,76.630,101.587,77.73353846153846,78.1955,30.153,13,13,12,12,26.0,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,connor de phillippi,25,GTP,BMW M Team RLL,BMW M Hybrid V8,BMW,Gold,4,USA,141,238.95,76.872,101.682,77.94553333333333,78.29065517241379,30.075,15,14,14,14,26.3,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,nicholas yelloly,25,GTP,BMW M Team RLL,BMW M Hybrid V8,BMW,Platinum,5,GBR,78,121.98,77.076,93.828,77.55218181818182,77.84259090909092,26.031,11,11,10,10,26.2,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,alexander sims,3,GTDPRO,Corvette Racing by Pratt Miller Motorsports,Chevrolet Corvette Z06 GT3.R,Chevrolet,Platinum,5,GBR,90,172.91,84.673,115.272,84.81366666666666,84.91,26.721,3,2,2,2,33.3,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,antonio garcia,3,GTDPRO,Corvette Racing by Pratt Miller Motorsports,Chevrolet Corvette Z06 GT3.R,Chevrolet,Platinum,5,ESP,118,188.79,83.856,95.993,84.86318181818181,85.12322727272728,20.893,22,22,21,21,25.6,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,jack aitken,31,GTP,Whelen Cadillac Racing,Cadillac V-Series.R,Cadillac,Platinum,5,GBR,34,65.56,77.249,115.694,77.77566666666667,78.23333333333333,37.436,3,3,3,2,27.3,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,pipo derani,31,GTP,Whelen Cadillac Racing,Cadillac V-Series.R,Cadillac,Platinum,5,BRA,32,65.25,87.326,122.353,NULL,NULL,30.704,0,0,0,0,NULL,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,kenton koch,32,GTD,Korthoff/Preston Motorsports,Mercedes-AMG GT3,Mercedes-AMG,Silver,3,USA,93,145.34,84.404,93.768,85.27084210526316,85.42802631578947,19.584,19,19,19,18,25.3,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,mikael grenier,32,GTD,Korthoff/Preston Motorsports,Mercedes-AMG GT3,Mercedes-AMG,Gold,4,CAN,49,104.84,84.766,128.381,84.84666666666666,84.9766,29.678,3,2,2,2,33.3,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,mike skeen,32,GTD,Korthoff/Preston Motorsports,Mercedes-AMG GT3,Mercedes-AMG,Silver,3,USA,65,111.77,85.172,103.172,85.24825,85.439375,18.18,4,4,3,3,28.6,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,albert costa,34,GTD,Conquest Racing,Ferrari 296 GT3,Ferrari,Platinum,5,ESP,55,86.17,84.467,94.001,85.04236363636363,85.2699090909091,20.53,11,11,11,11,25.0,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,cedric sbirrazzuoli,34,GTD,Conquest Racing,Ferrari 296 GT3,Ferrari,Silver,3,MCO,54,96.03,87.464,106.704,87.464,88.549,20.303,1,1,0,0,50.0,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,manny franco,34,GTD,Conquest Racing,Ferrari 296 GT3,Ferrari,Silver,3,USA,47,101.19,85.411,129.182,85.508,85.684,32.226,2,2,2,2,25.0,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,nicky catsburg,4,GTDPRO,Corvette Racing by Pratt Miller Motorsports,Chevrolet Corvette Z06 GT3.R,Chevrolet,Platinum,5,NLD,93,177.97,84.594,114.822,84.79936363636364,84.99927272727273,52.451,11,11,11,11,25.0,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,tommy milner,4,GTDPRO,Corvette Racing by Pratt Miller Motorsports,Chevrolet Corvette Z06 GT3.R,Chevrolet,Platinum,5,USA,111,183.47,84.729,99.172,85.5515,85.805375,17.587,12,12,12,12,25.0,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,jordan taylor,40,GTP,Wayne Taylor Racing with Andretti,Acura ARX-06,Acura,Platinum,5,USA,93,165.39,77.094,106.701,77.8835,78.21885714285715,29.529,4,3,3,3,30.8,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,louis deletraz,40,GTP,Wayne Taylor Racing with Andretti,Acura ARX-06,Acura,Gold,4,CHE,126,196.22,76.923,93.439,77.41136363636363,77.80222727272728,27.995,22,22,22,21,25.3,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,gabby chaves,43,GTD,Andretti Motorsports,Porsche 911 GT3 R (992),Porsche,Gold,4,USA,86,131.69,85.643,91.879,86.31084210526316,86.63702702702703,14.692,19,18,18,18,26.0,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,jarett andretti,43,GTD,Andretti Motorsports,Porsche 911 GT3 R (992),Porsche,Silver,3,USA,47,101.07,86.506,129.026,86.65,86.8112,29.474,3,2,2,2,33.3,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,scott hargrove,43,GTD,Andretti Motorsports,Porsche 911 GT3 R (992),Porsche,Silver,3,CAN,72,129.48,86.665,107.901,86.76775,87.003875,22.153,4,4,4,3,26.7,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,andy lally,44,GTD,Magnus Racing,Aston Martin Vantage GT3 Evo,Aston Martin,Gold,4,USA,59,99.82,85.160,101.512,85.505875,85.8724375,24.033,8,8,8,8,25.0,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,john potter,44,GTD,Magnus Racing,Aston Martin Vantage GT3 Evo,Aston Martin,Bronze,2,USA,47,100.9,85.943,128.803,86.449,86.9555,30.345,2,2,2,2,25.0,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,spencer pumpelly,44,GTD,Magnus Racing,Aston Martin Vantage GT3 Evo,Aston Martin,Silver,3,USA,100,160.86,84.548,96.516,85.1786923076923,85.39461538461538,15.974,13,13,12,12,26.0,4
imsa,2024,Indianapolis,2024-09-22 12:30:00,danny formal,45,GTD,Wayne Taylor Racing with Andretti,Lamborghini Huracan GT3 EVO2,Lamborghini,Silver,3,CRI,47,100.42,85.207,128.202,85.63333333333334,85.8048,30.869,3,2,2,2,33.3,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,graham doyle,45,GTD,Wayne Taylor Racing with Andretti,Lamborghini Huracan GT3 EVO2,Lamborghini,Silver,3,USA,68,113.73,86.986,100.354,87.90583333333333,88.22673913043478,19.96,12,11,11,11,26.7,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,kyle marcelli,45,GTD,Wayne Taylor Racing with Andretti,Lamborghini Huracan GT3 EVO2,Lamborghini,Gold,4,CAN,91,147.13,85.071,97.007,85.6289,85.8119,15.832,10,10,10,10,25.0,4
imsa,2024,Indianapolis,2024-09-22 12:30:00,antonio fuoco,47,GTD,CETILAR RACING,Ferrari 296 GT3,Ferrari,Platinum,5,MCO,87,133.72,85.015,92.219,85.56394736842105,85.75456756756756,17.187,19,18,18,18,26.0,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,giorgio sernagiotto,47,GTD,CETILAR RACING,Ferrari 296 GT3,Ferrari,Silver,3,ITA,73,127.24,85.548,104.578,85.66975,85.75614285714286,18.454,4,3,3,3,30.8,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,roberto lacorte,47,GTD,CETILAR RACING,Ferrari 296 GT3,Ferrari,Bronze,2,ITA,47,101.2,87.017,129.196,87.19533333333334,87.3212,31.157,3,2,2,2,33.3,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,alessio picariello,5,GTP,Proton Competition Mustang Sampling,Porsche 963,Porsche,Gold,4,BEL,43,66.07,76.996,92.187,77.35575,77.7056,24.309,8,7,7,7,27.6,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,bent viscaal,5,GTP,Proton Competition Mustang Sampling,Porsche 963,Porsche,Gold,4,NLD,24,40.45,84.994,101.128,NULL,NULL,24.677,0,0,0,0,NULL,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,giammaria bruni,5,GTP,Proton Competition Mustang Sampling,Porsche 963,Porsche,Platinum,5,ITA,151,254.69,76.229,101.201,77.70692307692308,78.14184615384616,29.774,13,13,13,12,25.5,4
imsa,2024,Indianapolis,2024-09-22 12:30:00,jakub smiechowski,52,LMP2,Inter Europol by PR1 Mathiasen Motorsports,ORECA LMP2 07,ORECA,Silver,3,POL,56,96.8,84.003,103.718,84.003,84.1015,22.072,1,1,1,1,25.0,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,nick boulle,52,LMP2,Inter Europol by PR1 Mathiasen Motorsports,ORECA LMP2 07,ORECA,Bronze,2,USA,48,100.34,78.873,125.421,78.92833333333333,79.2672,33.674,3,2,2,2,33.3,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,tom dillmann,52,LMP2,Inter Europol by PR1 Mathiasen Motorsports,ORECA LMP2 07,ORECA,Gold,4,FRA,111,164.39,78.243,88.861,78.58152380952382,78.94509523809523,19.676,21,21,20,20,25.6,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,benjamin barker,55,GTD,Proton Competition,Ford Mustang GT3,Ford,Gold,4,GBR,38,60.7,84.942,95.841,85.47028571428571,85.77957142857143,21.42,7,7,7,7,25.0,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,corey lewis,55,GTD,Proton Competition,Ford Mustang GT3,Ford,Silver,3,USA,75,129.75,85.079,103.804,85.174,85.4308,19.791,5,5,5,4,26.3,4
imsa,2024,Indianapolis,2024-09-22 12:30:00,giammarco levorato,55,GTD,Proton Competition,Ford Mustang GT3,Ford,Silver,3,ITA,49,104.5,85.492,127.964,85.789,86.0166,29.828,3,2,2,2,33.3,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,henrik hedman,56,GTD,DragonSpeed,Ferrari 296 GT3,Ferrari,Bronze,2,SWE,47,103.0,97.062,131.484,NULL,NULL,27.372,0,0,0,0,NULL,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,rasmus lindh,56,GTD,DragonSpeed,Ferrari 296 GT3,Ferrari,Silver,3,SWE,72,125.43,85.529,104.528,85.9455,86.38141666666667,23.32,6,6,5,5,27.3,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,toni vilander,56,GTD,DragonSpeed,Ferrari 296 GT3,Ferrari,Platinum,5,FIN,86,132.76,85.194,92.62,85.56984210526316,85.7952972972973,18.219,19,18,18,18,26.0,4
imsa,2024,Indianapolis,2024-09-22 12:30:00,indy dontje,57,GTD,WINWARD RACING,Mercedes-AMG GT3,Mercedes-AMG,Silver,3,NLD,53,93.37,85.263,105.702,85.29025,85.340125,23.221,4,4,3,3,28.6,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,philip ellis,57,GTD,WINWARD RACING,Mercedes-AMG GT3,Mercedes-AMG,Gold,4,GBR,85,128.82,84.912,90.933,85.30010526315789,85.48526315789474,16.224,19,19,19,18,25.3,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,russell ward,57,GTD,WINWARD RACING,Mercedes-AMG GT3,Mercedes-AMG,Silver,3,USA,69,139.84,85.500,121.596,85.59633333333333,85.7884,27.898,3,2,2,2,33.3,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,mathieu jaminet,6,GTP,Porsche Penske Motorsport,Porsche 963,Porsche,Platinum,5,LUX,142,240.22,76.662,101.501,77.53066666666666,77.91656666666667,30.113,15,15,14,14,25.9,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,nick tandy,6,GTP,Porsche Penske Motorsport,Porsche 963,Porsche,Platinum,5,GBR,77,120.73,76.988,94.077,77.45545454545454,77.84172727272727,24.259,11,11,10,10,26.2,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,daniel serra,62,GTDPRO,Risi Competizione,Ferrari 296 GT3,Ferrari,Platinum,5,BRA,114,204.84,83.982,107.811,84.48258333333334,84.74370833333333,27.81,12,12,12,12,25.0,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,davide rigon,62,GTDPRO,Risi Competizione,Ferrari 296 GT3,Ferrari,Platinum,5,ITA,93,156.33,84.603,100.856,85.13408333333334,85.37741666666666,22.979,12,12,12,11,25.5,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,andrea caldarelli,63,GTP,Lamborghini Iron Lynx,Lamborghini SC63,Lamborghini,Platinum,5,ITA,27,38.78,77.430,86.179,78.01016666666666,78.40883333333333,17.376,6,6,6,5,26.1,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,matteo cairoli,63,GTP,Lamborghini Iron Lynx,Lamborghini SC63,Lamborghini,Platinum,5,ITA,51,84.06,77.708,98.888,77.91775,78.198625,28.614,4,4,3,3,28.6,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,romain grosjean,63,GTP,Lamborghini Iron Lynx,Lamborghini SC63,Lamborghini,Platinum,5,CHE,74,141.98,77.632,115.122,77.94366666666667,78.5434,32.146,3,2,2,2,33.3,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,harry tincknell,64,GTDPRO,Ford Multimatic Motorsports,Ford Mustang GT3,Ford,Platinum,5,GBR,116,192.84,84.428,99.744,84.854,85.02034615384615,20.791,13,13,12,12,26.0,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,mike rockenfeller,64,GTDPRO,Ford Multimatic Motorsports,Ford Mustang GT3,Ford,Platinum,5,CHE,92,168.81,84.326,110.092,84.5836923076923,84.84324,30.682,13,12,12,12,26.5,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,dirk mueller,65,GTDPRO,Ford Multimatic Motorsports,Ford Mustang GT3,Ford,Platinum,5,CHE,101,254.8,84.674,151.365,85.29077777777778,85.52888888888889,355.849,18,18,18,18,25.0,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,joey hand,65,GTDPRO,Ford Multimatic Motorsports,Ford Mustang GT3,Ford,Gold,4,USA,63,107.49,85.621,102.367,85.9238,86.26077777777778,18.507,5,4,4,4,29.4,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,sheena monk,66,GTD,Gradient Racing,Acura NSX GT3,Acura,Bronze,2,USA,50,130.28,86.370,156.332,86.60033333333334,86.78,273.972,3,2,2,2,33.3,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,stevan mcaleer,66,GTD,Gradient Racing,Acura NSX GT3,Acura,Gold,4,GBR,86,130.55,84.413,91.084,85.4031052631579,85.77745945945946,13.754,19,18,18,18,26.0,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,tati calderon,66,GTD,Gradient Racing,Acura NSX GT3,Acura,Silver,3,COL,57,100.68,85.256,105.981,85.49225,85.65242857142857,21.962,4,3,3,3,30.8,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,dane cameron,7,GTP,Porsche Penske Motorsport,Porsche 963,Porsche,Platinum,5,USA,79,123.17,77.295,93.549,77.77536363636364,78.15431818181818,24.608,11,11,10,10,26.2,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,felipe nasr,7,GTP,Porsche Penske Motorsport,Porsche 963,Porsche,Platinum,5,BRA,133,238.6,77.309,107.637,77.528,78.11125,28.069,4,4,3,3,28.6,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,brendan iribe,70,GTD,Inception Racing,Ferrari 296 GT3,Ferrari,Bronze,2,USA,47,100.8,86.259,128.686,86.40033333333334,86.9186,29.618,3,2,2,2,33.3,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,frederik schandorff,70,GTD,Inception Racing,Ferrari 296 GT3,Ferrari,Gold,4,DNK,70,112.46,84.641,96.393,85.221,85.56553846153847,20.484,13,13,13,13,25.0,5
imsa,2024,Indianapolis,2024-09-22 12:30:00,ollie millroy,70,GTD,Inception Racing,Ferrari 296 GT3,Ferrari,Silver,3,GBR,89,147.76,85.434,99.612,85.83755555555555,86.101,19.043,9,9,9,9,25.0,4
imsa,2024,Indianapolis,2024-09-22 12:30:00,felipe fraga,74,LMP2,Riley,ORECA LMP2 07,ORECA,Gold,4,BRA,111,165.88,77.797,89.667,78.75385,79.119575,24.237,20,20,20,19,25.3,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,gar robinson,74,LMP2,Riley,ORECA LMP2 07,ORECA,Bronze,2,USA,48,100.46,80.203,125.573,80.428,80.9488,34.537,3,2,2,2,33.3,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,josh burdon,74,LMP2,Riley,ORECA LMP2 07,ORECA,Silver,3,AUS,55,95.27,84.122,103.928,84.122,84.122,21.822,1,0,0,0,100.0,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,chaz mostert,75,GTDPRO,Sun Energy 1,Mercedes-AMG GT3,Mercedes-AMG,Platinum,5,AUS,99,153.1,84.336,92.786,84.72780952380953,84.9925,20.202,21,21,20,20,25.6,4
imsa,2024,Indianapolis,2024-09-22 12:30:00,jordan love,75,GTDPRO,Sun Energy 1,Mercedes-AMG GT3,Mercedes-AMG,Silver,3,AUS,91,169.66,84.966,111.863,85.5375,85.76485714285714,27.657,4,3,3,3,30.8,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,kenny habul,75,GTDPRO,Sun Energy 1,Mercedes-AMG GT3,Mercedes-AMG,Bronze,2,AUS,18,39.53,95.484,131.778,NULL,NULL,34.724,0,0,0,0,NULL,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,laurin heinrich,77,GTDPRO,AO Racing,Porsche 911 GT3 R (992),Porsche,Gold,4,DEU,129,222.44,84.192,103.462,84.52657142857143,84.7305238095238,28.745,21,21,21,21,25.0,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,michael christensen,77,GTDPRO,AO Racing,Porsche 911 GT3 R (992),Porsche,Platinum,5,DNK,79,138.99,85.627,105.564,85.69575,85.96575,20.834,4,4,4,4,25.0,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,devlin defrancesco,78,GTD,Forte Racing,Lamborghini Huracan GT3 EVO2,Lamborghini,Silver,3,USA,59,109.2,85.678,111.05,85.8265,86.15491666666667,29.018,6,6,5,5,27.3,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,loris spinelli,78,GTD,Forte Racing,Lamborghini Huracan GT3 EVO2,Lamborghini,Gold,4,ITA,87,133.96,85.029,92.383,85.17505555555556,85.36725,17.591,18,18,18,17,25.4,4
imsa,2024,Indianapolis,2024-09-22 12:30:00,misha goikhberg,78,GTD,Forte Racing,Lamborghini Huracan GT3 EVO2,Lamborghini,Silver,3,CAN,61,118.83,93.994,116.878,NULL,NULL,25.301,0,0,0,0,NULL,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,charlie eastwood,8,LMP2,Tower Motorsports,ORECA LMP2 07,ORECA,Gold,4,IRL,96,150.44,77.743,94.024,78.62622222222222,79.01738888888889,17.731,9,9,9,9,25.0,4
imsa,2024,Indianapolis,2024-09-22 12:30:00,john farano,8,LMP2,Tower Motorsports,ORECA LMP2 07,ORECA,Bronze,2,CAN,47,100.68,82.520,128.525,82.544,82.678,34.056,3,3,2,2,30.0,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,michael dinan,8,LMP2,Tower Motorsports,ORECA LMP2 07,ORECA,Silver,3,USA,70,110.32,79.561,94.563,79.9426,80.1756,21.733,10,10,10,10,25.0,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,rui pinto de andrade,80,GTD,Lone Star Racing,Mercedes-AMG GT3,Mercedes-AMG,Silver,3,Angola,52,97.08,85.947,112.012,86.10766666666666,86.32766666666667,44.215,3,3,3,2,27.3,4
imsa,2024,Indianapolis,2024-09-22 12:30:00,salih yoluc,80,GTD,Lone Star Racing,Mercedes-AMG GT3,Mercedes-AMG,Silver,3,TUR,48,103.15,86.075,128.942,86.52033333333334,86.7438,29.71,3,2,2,2,33.3,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,scott andrews,80,GTD,Lone Star Racing,Mercedes-AMG GT3,Mercedes-AMG,Gold,4,Australia,103,161.09,84.489,93.841,84.91715789473685,85.19391891891892,18.062,19,18,18,18,26.0,5
imsa,2024,Indianapolis,2024-09-22 12:30:00,michelle gatting,83,GTD,Iron Dames,Lamborghini Huracan GT3 EVO2,Lamborghini,Gold,4,DNK,32,64.26,84.702,120.494,85.47866666666667,85.8058,32.49,3,2,2,2,33.3,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,rahel frey,83,GTD,Iron Dames,Lamborghini Huracan GT3 EVO2,Lamborghini,Silver,3,CHE,72,120.39,85.255,100.323,85.77154545454546,86.1395,22.821,11,11,11,11,25.0,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,sarah bovy,83,GTD,Iron Dames,Lamborghini Huracan GT3 EVO2,Lamborghini,Bronze,2,BEL,58,110.44,96.053,114.248,NULL,NULL,21.946,0,0,0,0,NULL,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,philip hanson,85,GTP,JDC-Miller MotorSports,Porsche 963,Porsche,Gold,4,GBR,98,143.82,76.701,88.056,77.70321052631579,78.00934210526316,22.584,19,19,19,18,25.3,4
imsa,2024,Indianapolis,2024-09-22 12:30:00,richard westbrook,85,GTP,JDC-Miller MotorSports,Porsche 963,Porsche,Platinum,5,GBR,53,84.68,84.977,95.863,NULL,NULL,17.312,0,0,0,0,NULL,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,tijmen van der helm,85,GTP,JDC-Miller MotorSports,Porsche 963,Porsche,Gold,4,NLD,68,132.72,77.411,117.104,77.995,78.3508,35.157,5,5,5,5,25.0,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,anders fjordbach,86,GTD,MDK Motorsports,Porsche 911 GT3 R (992),Porsche,Silver,3,DNK,84,128.58,84.436,91.843,85.26388235294118,85.55620588235294,16.287,17,17,17,16,25.4,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,brendon leitch,86,GTD,MDK Motorsports,Porsche 911 GT3 R (992),Porsche,Silver,3,NZL,75,132.15,85.493,105.719,85.86575,86.36625,22.661,4,4,3,3,28.6,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,kerong li,86,GTD,MDK Motorsports,Porsche 911 GT3 R (992),Porsche,Silver,3,CHN,47,101.45,86.381,129.508,86.7215,86.9555,30.563,2,2,2,2,25.0,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,dylan murry,88,LMP2,Richard Mille AF Corse,ORECA LMP2 07,ORECA,Silver,3,USA,58,94.22,79.099,97.466,79.2295,79.718375,19.667,4,4,3,3,28.6,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,luis perez companc,88,LMP2,Richard Mille AF Corse,ORECA LMP2 07,ORECA,Bronze,2,ARG,64,132.55,79.688,124.266,79.732,80.49325,41.926,2,2,2,1,28.6,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,nicklas nielsen,88,LMP2,Richard Mille AF Corse,ORECA LMP2 07,ORECA,Platinum,5,DNK,92,134.92,78.137,87.993,78.68972222222222,79.05844444444445,17.606,18,18,18,17,25.4,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,marvin kirchhofer,9,GTDPRO,Pfaff Motorsports,McLaren 720S GT3 EVO,McLaren,Platinum,5,CHE,98,187.33,84.485,114.691,84.8612,85.37966666666667,26.757,5,4,4,4,29.4,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,oliver jarvis,9,GTDPRO,Pfaff Motorsports,McLaren 720S GT3 EVO,McLaren,Platinum,5,GBR,109,174.54,84.731,96.076,85.27061904761905,85.506,20.35,21,21,20,20,25.6,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,jake pedersen,90,GTD,KellyMoss with Riley,Porsche 911 GT3 R (992),Porsche,Silver,3,USA,47,100.91,86.449,128.816,86.621,86.752,29.861,3,2,2,2,33.3,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,kay van berlo,90,GTD,KellyMoss with Riley,Porsche 911 GT3 R (992),Porsche,Gold,4,NLD,87,133.99,85.005,92.41,85.60447368421053,85.8265,18.15,19,19,19,18,25.3,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,riley dickinson,90,GTD,KellyMoss with Riley,Porsche 911 GT3 R (992),Porsche,Silver,3,USA,73,127.36,85.939,104.683,86.151,86.666875,19.816,4,4,3,3,28.6,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,jake walker,96,GTD,Turner Motorsport,BMW M4 GT3,BMW,Silver,3,USA,53,92.92,84.417,105.194,84.815,85.05825,22.449,4,4,3,3,28.6,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,patrick gallagher,96,GTD,Turner Motorsport,BMW M4 GT3,BMW,Silver,3,USA,68,137.87,85.774,121.65,85.82066666666667,86.0342,27.308,3,2,2,2,33.3,1
imsa,2024,Indianapolis,2024-09-22 12:30:00,robby foley,96,GTD,Turner Motorsport,BMW M4 GT3,BMW,Gold,4,USA,86,131.02,84.471,91.411,85.04063157894737,85.28581578947369,17.268,19,19,18,18,25.7,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,matt brabham,99,LMP2,AO Racing,ORECA LMP2 07,ORECA,Silver,3,USA,92,136.83,78.276,89.237,78.9233888888889,79.18174285714285,20.257,18,17,17,17,26.1,3
imsa,2024,Indianapolis,2024-09-22 12:30:00,paul loup chatin,99,LMP2,AO Racing,ORECA LMP2 07,ORECA,Gold,4,FRA,75,125.28,78.917,100.224,79.366,79.63314285714286,20.012,4,3,3,3,30.8,2
imsa,2024,Indianapolis,2024-09-22 12:30:00,pj hyett,99,LMP2,AO Racing,ORECA LMP2 07,ORECA,Bronze,2,USA,48,100.01,79.452,125.015,79.93633333333334,80.72416666666666,32.454,3,3,2,2,30.0,1
imsa,2024,Road Atlanta,2024-10-12 12:10:00,renger van der zande,01,GTP,Cadillac Racing,Cadillac V-Series.R,Cadillac,Platinum,5,NLD,176,239.3,72.512,81.578,73.07945714285714,73.47001428571429,19.714,35,35,34,34,25.4,5
imsa,2024,Road Atlanta,2024-10-12 12:10:00,scott dixon,01,GTP,Cadillac Racing,Cadillac V-Series.R,Cadillac,Platinum,5,NZL,81,108.22,72.321,80.164,73.36826666666667,73.65583333333333,18.331,15,15,15,14,25.4,3
imsa,2024,Road Atlanta,2024-10-12 12:10:00,sebastien bourdais,01,GTP,Cadillac Racing,Cadillac V-Series.R,Cadillac,Platinum,5,FRA,186,253.09,72.327,81.641,73.06702941176471,73.49913235294117,23.353,34,34,33,33,25.4,4
imsa,2024,Road Atlanta,2024-10-12 12:10:00,alessio rovera,023,GTD,Triarsi Competizione,Ferrari 296 GT3,Ferrari,Platinum,5,ITA,183,266.82,79.683,87.483,80.50828947368421,80.88997368421053,16.895,38,38,37,37,25.3,8
imsa,2024,Road Atlanta,2024-10-12 12:10:00,charles scardina,023,GTD,Triarsi Competizione,Ferrari 296 GT3,Ferrari,Bronze,2,USA,100,156.84,81.466,94.105,82.07064705882352,82.4590294117647,22.015,17,17,17,16,25.4,4
imsa,2024,Road Atlanta,2024-10-12 12:10:00,onofrio triarsi,023,GTD,Triarsi Competizione,Ferrari 296 GT3,Ferrari,Silver,3,USA,127,177.06,80.534,83.649,80.93853333333334,81.18895,10.146,30,30,30,30,25.0,7
imsa,2024,Road Atlanta,2024-10-12 12:10:00,marco sorensen,027,GTDPRO,Heart of Racing Team,Aston Martin Vantage GT3 Evo,Aston Martin,Platinum,5,DNK,164,238.17,79.955,87.134,80.46377142857143,80.67085714285714,16.817,35,35,35,35,25.0,7
